category,method,reason,seed,suite
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,LLMStress
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,LLMStress
uncompiled,FullVerifier,unknown feature x999,6,LLMStress
uncompiled,FullVerifier,hypothesis must contain an IF ... THEN ... structure,6,LLMStress
rare,StatisticalFilter,insufficient support,6,ExhaustiveRules
shifted,StatisticalFilter,insufficient support,6,ExhaustiveRules
shifted,StatisticalFilter,insufficient support,6,ExhaustiveRules
rare,StatisticalFilter,insufficient support,6,ExhaustiveRules
rare,StatisticalFilter,insufficient support,6,ExhaustiveRules
rare,StatisticalFilter,insufficient support,6,ExhaustiveRules
rare,StatisticalFilter,insufficient support,6,ExhaustiveRules
rare,StatisticalFilter,insufficient support,6,ExhaustiveRules
rare,StatisticalFilter,insufficient support,6,ExhaustiveRules
rare,StatisticalFilter,insufficient support,6,ExhaustiveRules
confounded,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
confounded,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
null,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
confounded,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
confounded,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
confounded,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
rare,StatisticalFilter,insufficient support; weak validation effect; not significant after FDR correction,6,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
shifted,StatisticalFilter,insufficient support; weak validation effect; not significant after FDR correction,6,ExhaustiveRules
shifted,StatisticalFilter,insufficient support; weak validation effect; not significant after FDR correction,6,ExhaustiveRules
rare,StatisticalFilter,insufficient support; weak validation effect; not significant after FDR correction,6,ExhaustiveRules
rare,StatisticalFilter,insufficient support; weak validation effect; not significant after FDR correction,6,ExhaustiveRules
rare,StatisticalFilter,insufficient support; weak validation effect; not significant after FDR correction,6,ExhaustiveRules
rare,StatisticalFilter,insufficient support; weak validation effect; not significant after FDR correction,6,ExhaustiveRules
rare,StatisticalFilter,insufficient support; weak validation effect; not significant after FDR correction,6,ExhaustiveRules
rare,StatisticalFilter,insufficient support; weak validation effect; not significant after FDR correction,6,ExhaustiveRules
rare,StatisticalFilter,insufficient support; weak validation effect; not significant after FDR correction,6,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
true,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
redundant,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
redundant,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
redundant,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
true,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
true,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
redundant,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
redundant,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
redundant,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
redundant,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
null,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
redundant,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
redundant,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
confounded,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
confounded,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
null,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
confounded,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
redundant,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
confounded,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
redundant,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
redundant,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
redundant,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
confounded,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
confounded,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
confounded,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
confounded,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
null,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
confounded,StatisticalFilter,weak validation effect; not significant after FDR correction,6,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,6,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,6,ExhaustiveRules
rare,FullVerifier,insufficient support,6,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,6,ExhaustiveRules
shifted,FullVerifier,insufficient support,6,ExhaustiveRules
shifted,FullVerifier,insufficient support,6,ExhaustiveRules
rare,FullVerifier,insufficient support,6,ExhaustiveRules
rare,FullVerifier,insufficient support,6,ExhaustiveRules
rare,FullVerifier,insufficient support,6,ExhaustiveRules
rare,FullVerifier,insufficient support,6,ExhaustiveRules
rare,FullVerifier,insufficient support,6,ExhaustiveRules
rare,FullVerifier,insufficient support,6,ExhaustiveRules
rare,FullVerifier,insufficient support,6,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,6,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,6,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,6,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,6,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,6,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,6,ExhaustiveRules
redundant,FullVerifier,matched counterfactual contrast is weak,6,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,6,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,6,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,6,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,6,ExhaustiveRules
redundant,FullVerifier,matched counterfactual contrast is weak,6,ExhaustiveRules
redundant,FullVerifier,matched counterfactual contrast is weak,6,ExhaustiveRules
redundant,FullVerifier,matched counterfactual contrast is weak,6,ExhaustiveRules
redundant,FullVerifier,matched counterfactual contrast is weak,6,ExhaustiveRules
redundant,FullVerifier,matched counterfactual contrast is weak,6,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,6,ExhaustiveRules
redundant,FullVerifier,matched counterfactual contrast is weak,6,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,6,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,6,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,6,ExhaustiveRules
redundant,FullVerifier,matched counterfactual contrast is weak,6,ExhaustiveRules
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,6,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,6,ExhaustiveRules
rare,FullVerifier,insufficient support; weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,6,ExhaustiveRules
shifted,FullVerifier,insufficient support; weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
shifted,FullVerifier,insufficient support; weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
rare,FullVerifier,insufficient support; weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
rare,FullVerifier,insufficient support; weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
rare,FullVerifier,insufficient support; weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
rare,FullVerifier,insufficient support; weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
rare,FullVerifier,insufficient support; weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
rare,FullVerifier,insufficient support; weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
rare,FullVerifier,insufficient support; weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,6,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,6,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,6,ExhaustiveRules
true,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
redundant,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
redundant,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,6,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,6,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,6,ExhaustiveRules
redundant,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,6,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,6,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,6,ExhaustiveRules
true,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,6,ExhaustiveRules
true,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
redundant,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
redundant,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
redundant,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
redundant,FullVerifier,weak validation effect; not significant after FDR correction; held-out effect does not replicate,6,ExhaustiveRules
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
redundant,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
redundant,FullVerifier,weak validation effect; not significant after FDR correction; held-out effect does not replicate,6,ExhaustiveRules
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
redundant,FullVerifier,weak validation effect; not significant after FDR correction; held-out effect does not replicate,6,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,6,ExhaustiveRules
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
redundant,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
redundant,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,6,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,6,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,6,ExhaustiveRules
redundant,FullVerifier,weak validation effect; not significant after FDR correction; held-out effect does not replicate,6,ExhaustiveRules
confounded,FullVerifier,weak validation effect; not significant after FDR correction; held-out effect does not replicate,6,ExhaustiveRules
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,6,ExhaustiveRules
uncompiled,LLMOnly,unknown feature x999,7,LLMStress
uncompiled,LLMOnly,hypothesis must contain an IF ... THEN ... structure,7,LLMStress
shifted,StatisticalFilter,not significant after FDR correction,7,LLMStress
true,StatisticalFilter,not significant after FDR correction,7,LLMStress
shifted,StatisticalFilter,not significant after FDR correction,7,LLMStress
redundant,StatisticalFilter,not significant after FDR correction,7,LLMStress
rare,StatisticalFilter,insufficient support; not significant after FDR correction,7,LLMStress
true,StatisticalFilter,not significant after FDR correction,7,LLMStress
redundant,StatisticalFilter,not significant after FDR correction,7,LLMStress
true,StatisticalFilter,not significant after FDR correction,7,LLMStress
redundant,StatisticalFilter,not significant after FDR correction,7,LLMStress
null,StatisticalFilter,not significant after FDR correction,7,LLMStress
null,StatisticalFilter,not significant after FDR correction,7,LLMStress
null,StatisticalFilter,not significant after FDR correction,7,LLMStress
null,StatisticalFilter,not significant after FDR correction,7,LLMStress
confounded,StatisticalFilter,not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
confounded,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,7,LLMStress
uncompiled,StatisticalFilter,unknown feature x999,7,LLMStress
uncompiled,StatisticalFilter,hypothesis must contain an IF ... THEN ... structure,7,LLMStress
shifted,FullVerifier,not significant after FDR correction; held-out effect does not replicate,7,LLMStress
true,FullVerifier,not significant after FDR correction,7,LLMStress
shifted,FullVerifier,not significant after FDR correction; held-out effect does not replicate,7,LLMStress
redundant,FullVerifier,not significant after FDR correction; matched counterfactual contrast is weak,7,LLMStress
rare,FullVerifier,insufficient support; not significant after FDR correction,7,LLMStress
true,FullVerifier,not significant after FDR correction,7,LLMStress
redundant,FullVerifier,not significant after FDR correction; matched counterfactual contrast is weak,7,LLMStress
true,FullVerifier,not significant after FDR correction,7,LLMStress
redundant,FullVerifier,not significant after FDR correction; matched counterfactual contrast is weak,7,LLMStress
null,FullVerifier,not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,7,LLMStress
null,FullVerifier,not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,7,LLMStress
null,FullVerifier,not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,7,LLMStress
null,FullVerifier,not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,7,LLMStress
confounded,FullVerifier,not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,7,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,7,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,7,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,7,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,7,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,7,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,7,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,7,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,7,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,7,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,7,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,7,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,7,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,7,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,7,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,7,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,7,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,7,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,7,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,7,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,7,LLMStress
